province,city,updateTime,confirmedCount,suspectedCount,curedCount,deadCount,country,continent
湖南省,益阳,2020-02-23,59,0.0,52,0,中国,亚洲
湖南省,郴州,2020-02-23,39,0.0,31,0,中国,亚洲
湖南省,衡阳,2020-02-23,48,0.0,37,0,中国,亚洲
湖南省,邵阳,2020-02-23,102,0.0,88,1,中国,亚洲
江苏省,镇江,2020-02-23,12,0.0,10,0,中国,亚洲
湖南省,湘潭,2020-02-23,36,0.0,21,0,中国,亚洲
湖南省,常德,2020-02-23,82,0.0,61,0,中国,亚洲
湖南省,娄底,2020-02-23,76,0.0,54,0,中国,亚洲
湖南省,株洲,2020-02-23,80,0.0,50,0,中国,亚洲
湖南省,岳阳,2020-02-23,156,0.0,91,1,中国,亚洲
湖南省,长沙,2020-02-23,242,0.0,141,2,中国,亚洲
江西省,赣江新区,2020-02-23,1,0.0,0,0,中国,亚洲
江西省,景德镇,2020-02-23,6,0.0,3,0,中国,亚洲
江西省,鹰潭,2020-02-23,18,0.0,8,0,中国,亚洲
四川省,巴中,2020-02-23,24,0.0,10,0,中国,亚洲
湖南省,湘西自治州,2020-02-23,8,0.0,8,0,中国,亚洲
四川省,德阳,2020-02-23,18,0.0,7,0,中国,亚洲
四川省,阿坝州,2020-02-23,1,0.0,1,0,中国,亚洲
四川省,广安,2020-02-23,30,0.0,20,0,中国,亚洲
四川省,广元,2020-02-23,6,0.0,6,0,中国,亚洲
四川省,资阳,2020-02-23,3,0.0,2,0,中国,亚洲
四川省,乐山,2020-02-23,3,0.0,2,0,中国,亚洲
四川省,眉山,2020-02-23,8,0.0,6,0,中国,亚洲
四川省,绵阳,2020-02-23,22,0.0,12,0,中国,亚洲
四川省,自贡,2020-02-23,9,0.0,7,0,中国,亚洲
四川省,雅安,2020-02-23,7,0.0,4,0,中国,亚洲
四川省,宜宾,2020-02-23,12,0.0,8,0,中国,亚洲
四川省,凉山州,2020-02-23,13,0.0,8,0,中国,亚洲
四川省,遂宁,2020-02-23,17,0.0,10,0,中国,亚洲
四川省,攀枝花,2020-02-23,16,0.0,16,0,中国,亚洲
日本,,2020-02-23,135,0.0,22,1,日本,亚洲
美国,,2020-02-23,35,0.0,3,0,美国,北美洲
澳大利亚,,2020-02-23,21,0.0,11,0,澳大利亚,大洋洲
阿联酋,,2020-02-23,13,0.0,4,0,阿联酋,亚洲
以色列,,2020-02-23,1,0.0,0,0,以色列,亚洲
黎巴嫩,,2020-02-23,1,0.0,0,0,黎巴嫩,亚洲
广东省,待明确地区,2020-02-23,0,0.0,12,0,中国,亚洲
陕西省,待明确地区,2020-02-23,0,0.0,4,0,中国,亚洲
福建省,待明确地区,2020-02-23,0,0.0,3,1,中国,亚洲
越南,,2020-02-23,16,0.0,14,0,越南,亚洲
德国,,2020-02-23,16,0.0,7,0,德国,欧洲
澳大利亚,,2020-02-22,21,0.0,11,0,澳大利亚,大洋洲
黎巴嫩,,2020-02-22,1,0.0,0,0,黎巴嫩,亚洲
意大利,,2020-02-22,20,0.0,0,2,意大利,欧洲
以色列,,2020-02-22,1,0.0,0,0,以色列,亚洲
日本,,2020-02-22,122,0.0,22,1,日本,亚洲
美国,,2020-02-22,35,0.0,3,0,美国,北美洲
阿联酋,,2020-02-22,13,0.0,4,0,阿联酋,亚洲
河南省,漯河,2020-02-22,35,0.0,22,0,中国,亚洲
河南省,待明确地区,2020-02-22,0,0.0,16,6,中国,亚洲
河南省,三门峡,2020-02-22,7,0.0,6,0,中国,亚洲
河南省,济源,2020-02-22,5,0.0,3,0,中国,亚洲
河南省,濮阳,2020-02-22,17,0.0,7,0,中国,亚洲
河南省,鹤壁,2020-02-22,19,0.0,9,0,中国,亚洲
河南省,开封,2020-02-22,26,0.0,16,0,中国,亚洲
河南省,新乡,2020-02-22,57,0.0,43,3,中国,亚洲
河南省,洛阳,2020-02-22,31,0.0,18,1,中国,亚洲
河南省,信阳,2020-02-22,273,0.0,148,2,中国,亚洲
河南省,许昌,2020-02-22,39,0.0,26,0,中国,亚洲
河南省,平顶山,2020-02-22,58,0.0,39,1,中国,亚洲
河南省,安阳,2020-02-22,53,0.0,33,0,中国,亚洲
河南省,商丘,2020-02-22,91,0.0,68,3,中国,亚洲
河南省,周口,2020-02-22,76,0.0,48,0,中国,亚洲
河南省,驻马店,2020-02-22,139,0.0,111,0,中国,亚洲
河南省,南阳,2020-02-22,155,0.0,104,2,中国,亚洲
河南省,郑州,2020-02-22,157,0.0,98,0,中国,亚洲
河南省,焦作,2020-02-22,32,0.0,15,1,中国,亚洲
福建省,漳州,2020-02-22,20,0.0,14,0,中国,亚洲
福建省,待明确地区,2020-02-22,0,0.0,0,1,中国,亚洲
福建省,龙岩,2020-02-22,6,0.0,3,0,中国,亚洲
福建省,厦门,2020-02-22,35,0.0,17,0,中国,亚洲
福建省,宁德,2020-02-22,26,0.0,20,0,中国,亚洲
福建省,三明,2020-02-22,14,0.0,5,0,中国,亚洲
福建省,南平,2020-02-22,20,0.0,10,0,中国,亚洲
内蒙古自治区,锡林郭勒盟,2020-02-22,9,0.0,1,0,中国,亚洲
内蒙古自治区,包头,2020-02-22,11,0.0,2,0,中国,亚洲
内蒙古自治区,鄂尔多斯,2020-02-22,11,0.0,7,0,中国,亚洲
内蒙古自治区,赤峰,2020-02-22,9,0.0,3,0,中国,亚洲
内蒙古自治区,通辽,2020-02-22,7,0.0,1,0,中国,亚洲
内蒙古自治区,巴彦淖尔,2020-02-22,8,0.0,3,0,中国,亚洲
内蒙古自治区,呼和浩特,2020-02-22,7,0.0,2,0,中国,亚洲
内蒙古自治区,呼伦贝尔,2020-02-22,7,0.0,3,0,中国,亚洲
内蒙古自治区,乌兰察布,2020-02-22,3,0.0,1,0,中国,亚洲
内蒙古自治区,乌海市,2020-02-22,2,0.0,0,0,中国,亚洲
内蒙古自治区,兴安盟,2020-02-22,1,0.0,0,0,中国,亚洲
福建省,泉州,2020-02-22,46,0.0,19,0,中国,亚洲
福建省,福州,2020-02-22,71,0.0,50,0,中国,亚洲
福建省,莆田,2020-02-22,55,0.0,24,0,中国,亚洲
香港,,2020-02-22,69,0.0,6,2,中国,亚洲
四川省,达州,2020-02-22,41,0.0,13,0,中国,亚洲
四川省,凉山州,2020-02-22,13,0.0,8,0,中国,亚洲
四川省,泸州,2020-02-22,24,0.0,6,0,中国,亚洲
四川省,巴中,2020-02-22,24,0.0,10,0,中国,亚洲
四川省,内江,2020-02-22,22,0.0,10,0,中国,亚洲
四川省,德阳,2020-02-22,18,0.0,6,0,中国,亚洲
四川省,广安,2020-02-22,30,0.0,20,0,中国,亚洲
四川省,绵阳,2020-02-22,22,0.0,12,0,中国,亚洲
四川省,遂宁,2020-02-22,17,0.0,10,0,中国,亚洲
四川省,宜宾,2020-02-22,12,0.0,8,0,中国,亚洲
四川省,阿坝州,2020-02-22,1,0.0,1,0,中国,亚洲
四川省,雅安,2020-02-22,7,0.0,4,0,中国,亚洲
四川省,自贡,2020-02-22,9,0.0,7,0,中国,亚洲
四川省,眉山,2020-02-22,8,0.0,6,0,中国,亚洲
四川省,攀枝花,2020-02-22,16,0.0,15,0,中国,亚洲
四川省,广元,2020-02-22,6,0.0,5,0,中国,亚洲
四川省,乐山,2020-02-22,3,0.0,2,0,中国,亚洲
四川省,资阳,2020-02-22,3,0.0,2,0,中国,亚洲
四川省,南充,2020-02-22,38,0.0,18,0,中国,亚洲
湖北省,监狱系统,2020-02-22,221,0.0,3,0,中国,亚洲
四川省,甘孜州,2020-02-22,69,0.0,12,0,中国,亚洲
湖北省,黄石,2020-02-22,997,0.0,433,28,中国,亚洲
四川省,成都,2020-02-22,143,0.0,75,3,中国,亚洲
湖北省,黄冈,2020-02-22,2899,0.0,1408,95,中国,亚洲
湖北省,鄂州,2020-02-22,1375,0.0,386,39,中国,亚洲
湖北省,荆州,2020-02-22,1566,0.0,612,40,中国,亚洲
湖北省,随州,2020-02-22,1296,0.0,443,29,中国,亚洲
湖北省,襄阳,2020-02-22,1173,0.0,402,26,中国,亚洲
湖北省,宜昌,2020-02-22,914,0.0,273,29,中国,亚洲
湖北省,荆门,2020-02-22,914,0.0,296,37,中国,亚洲
湖北省,孝感,2020-02-22,3429,0.0,917,98,中国,亚洲
湖北省,咸宁,2020-02-22,836,0.0,363,11,中国,亚洲
湖北省,仙桃,2020-02-22,571,0.0,231,19,中国,亚洲
湖北省,天门,2020-02-22,493,0.0,198,12,中国,亚洲
湖北省,武汉,2020-02-22,45660,0.0,7292,1774,中国,亚洲
湖北省,恩施州,2020-02-22,251,0.0,117,3,中国,亚洲
湖北省,潜江,2020-02-22,189,0.0,67,8,中国,亚洲
湖北省,神农架林区,2020-02-22,11,0.0,10,0,中国,亚洲
湖北省,十堰,2020-02-22,659,0.0,239,2,中国,亚洲
河北省,衡水,2020-02-22,8,0.0,7,0,中国,亚洲
天津市,河北区,2020-02-22,12,0.0,10,0,中国,亚洲
天津市,宁河区,2020-02-22,4,0.0,1,0,中国,亚洲
天津市,南开区,2020-02-22,6,0.0,2,0,中国,亚洲
天津市,北辰区,2020-02-22,6,0.0,2,0,中国,亚洲
天津市,河东区,2020-02-22,15,0.0,8,1,中国,亚洲
天津市,宝坻区,2020-02-22,60,0.0,17,2,中国,亚洲
河北省,承德,2020-02-22,7,0.0,6,0,中国,亚洲
河北省,廊坊,2020-02-22,30,0.0,25,0,中国,亚洲
河北省,秦皇岛,2020-02-22,10,0.0,6,1,中国,亚洲
河北省,保定,2020-02-22,32,0.0,29,0,中国,亚洲
河北省,邢台,2020-02-22,23,0.0,18,1,中国,亚洲
河北省,邯郸,2020-02-22,31,0.0,22,0,中国,亚洲
河北省,张家口,2020-02-22,34,0.0,25,0,中国,亚洲
河北省,石家庄,2020-02-22,29,0.0,19,0,中国,亚洲
天津市,外地来津人员,2020-02-22,6,0.0,4,0,中国,亚洲
天津市,和平区,2020-02-22,6,0.0,4,0,中国,亚洲
吉林省,长春,2020-02-22,45,0.0,26,0,中国,亚洲
天津市,东丽区,2020-02-22,4,0.0,2,0,中国,亚洲
吉林省,四平市,2020-02-22,15,0.0,9,1,中国,亚洲
吉林省,梅河口,2020-02-22,1,0.0,1,0,中国,亚洲
吉林省,松原,2020-02-22,2,0.0,2,0,中国,亚洲
吉林省,吉林市,2020-02-22,5,0.0,5,0,中国,亚洲
吉林省,白城,2020-02-22,1,0.0,0,0,中国,亚洲
吉林省,延边,2020-02-22,5,0.0,4,0,中国,亚洲
吉林省,通化,2020-02-22,4,0.0,1,0,中国,亚洲
吉林省,公主岭,2020-02-22,6,0.0,3,0,中国,亚洲
吉林省,辽源,2020-02-22,7,0.0,1,0,中国,亚洲
天津市,河西区,2020-02-22,4,0.0,2,0,中国,亚洲
河北省,唐山,2020-02-22,57,0.0,20,1,中国,亚洲
天津市,待明确地区,2020-02-22,0,0.0,3,0,中国,亚洲
天津市,津南区,2020-02-22,1,0.0,1,0,中国,亚洲
天津市,红桥区,2020-02-22,2,0.0,2,0,中国,亚洲
天津市,西青区,2020-02-22,4,0.0,4,0,中国,亚洲
天津市,武清区,2020-02-22,2,0.0,1,0,中国,亚洲
天津市,滨海新区,2020-02-22,3,0.0,2,0,中国,亚洲
河北省,沧州,2020-02-22,48,0.0,26,3,中国,亚洲
新疆维吾尔自治区,兵团第九师,2020-02-22,4,0.0,0,1,中国,亚洲
黑龙江省,黑河,2020-02-22,14,0.0,9,0,中国,亚洲
新疆维吾尔自治区,伊犁州,2020-02-22,18,0.0,6,0,中国,亚洲
新疆维吾尔自治区,乌鲁木齐,2020-02-22,23,0.0,10,0,中国,亚洲
黑龙江省,大兴安岭,2020-02-22,2,0.0,2,0,中国,亚洲
黑龙江省,佳木斯,2020-02-22,15,0.0,15,0,中国,亚洲
黑龙江省,鹤岗,2020-02-22,5,0.0,2,0,中国,亚洲
黑龙江省,绥化,2020-02-22,47,0.0,29,4,中国,亚洲
黑龙江省,牡丹江,2020-02-22,14,0.0,7,0,中国,亚洲
黑龙江省,七台河,2020-02-22,17,0.0,9,0,中国,亚洲
黑龙江省,大庆,2020-02-22,26,0.0,8,1,中国,亚洲
黑龙江省,齐齐哈尔,2020-02-22,43,0.0,22,1,中国,亚洲
黑龙江省,双鸭山,2020-02-22,52,0.0,19,3,中国,亚洲
新疆维吾尔自治区,兵团第四师,2020-02-22,10,0.0,0,0,中国,亚洲
伊朗,,2020-02-22,28,0.0,0,5,伊朗,亚洲
新疆维吾尔自治区,兵团第十二师,2020-02-22,3,0.0,0,0,中国,亚洲
新疆维吾尔自治区,吐鲁番市,2020-02-22,3,0.0,1,0,中国,亚洲
新疆维吾尔自治区,兵团第八师石河子市,2020-02-22,4,0.0,1,1,中国,亚洲
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-22,2,0.0,0,0,中国,亚洲
新疆维吾尔自治区,昌吉州,2020-02-22,4,0.0,3,0,中国,亚洲
新疆维吾尔自治区,巴州,2020-02-22,3,0.0,2,0,中国,亚洲
新疆维吾尔自治区,兵团第七师,2020-02-22,1,0.0,1,0,中国,亚洲
新疆维吾尔自治区,阿克苏地区,2020-02-22,1,0.0,1,0,中国,亚洲
韩国,,2020-02-22,433,0.0,16,2,韩国,亚洲
黑龙江省,哈尔滨,2020-02-22,197,0.0,77,3,中国,亚洲
黑龙江省,鸡西,2020-02-22,46,0.0,5,0,中国,亚洲
黑龙江省,伊春,2020-02-22,1,0.0,0,0,中国,亚洲
浙江省,台州,2020-02-22,146,0.0,92,0,中国,亚洲
浙江省,宁波,2020-02-22,157,0.0,106,0,中国,亚洲
浙江省,杭州,2020-02-22,169,0.0,121,0,中国,亚洲
浙江省,省十里丰监狱,2020-02-22,36,0.0,0,0,中国,亚洲
浙江省,嘉兴,2020-02-22,45,0.0,23,0,中国,亚洲
浙江省,绍兴,2020-02-22,42,0.0,22,0,中国,亚洲
浙江省,金华,2020-02-22,55,0.0,39,0,中国,亚洲
浙江省,舟山,2020-02-22,10,0.0,5,0,中国,亚洲
浙江省,衢州,2020-02-22,14,0.0,10,0,中国,亚洲
浙江省,丽水,2020-02-22,17,0.0,14,0,中国,亚洲
浙江省,湖州,2020-02-22,10,0.0,7,0,中国,亚洲
浙江省,温州,2020-02-22,504,0.0,280,1,中国,亚洲
广东省,茂名,2020-02-22,14,0.0,6,0,中国,亚洲
广东省,潮州,2020-02-22,5,0.0,4,0,中国,亚洲
广东省,清远,2020-02-22,12,0.0,10,0,中国,亚洲
广东省,河源,2020-02-22,4,0.0,1,0,中国,亚洲
广东省,汕尾,2020-02-22,5,0.0,2,0,中国,亚洲
广东省,阳江,2020-02-22,13,0.0,10,0,中国,亚洲
广东省,揭阳,2020-02-22,8,0.0,4,0,中国,亚洲
广东省,韶关,2020-02-22,10,0.0,6,0,中国,亚洲
广东省,梅州,2020-02-22,16,0.0,11,0,中国,亚洲
广东省,汕头,2020-02-22,25,0.0,20,0,中国,亚洲
广东省,江门,2020-02-22,23,0.0,9,0,中国,亚洲
广东省,肇庆,2020-02-22,19,0.0,8,1,中国,亚洲
广东省,惠州,2020-02-22,62,0.0,46,0,中国,亚洲
广东省,中山,2020-02-22,66,0.0,46,0,中国,亚洲
广东省,珠海,2020-02-22,98,0.0,52,1,中国,亚洲
广东省,佛山,2020-02-22,84,0.0,34,0,中国,亚洲
广东省,东莞,2020-02-22,93,0.0,31,1,中国,亚洲
广东省,广州,2020-02-22,343,0.0,190,0,中国,亚洲
广东省,深圳,2020-02-22,417,0.0,226,2,中国,亚洲
广东省,湛江,2020-02-22,22,0.0,12,0,中国,亚洲
湖南省,长沙,2020-02-22,242,0.0,130,2,中国,亚洲
湖南省,株洲,2020-02-22,79,0.0,47,0,中国,亚洲
湖南省,岳阳,2020-02-22,156,0.0,87,1,中国,亚洲
湖南省,衡阳,2020-02-22,48,0.0,37,0,中国,亚洲
湖南省,娄底,2020-02-22,76,0.0,55,0,中国,亚洲
湖南省,常德,2020-02-22,80,0.0,60,0,中国,亚洲
湖南省,湘潭,2020-02-22,36,0.0,19,0,中国,亚洲
湖南省,邵阳,2020-02-22,102,0.0,86,1,中国,亚洲
湖南省,郴州,2020-02-22,39,0.0,31,0,中国,亚洲
湖南省,益阳,2020-02-22,59,0.0,52,0,中国,亚洲
湖南省,永州,2020-02-22,43,0.0,37,0,中国,亚洲
湖南省,怀化,2020-02-22,40,0.0,38,0,中国,亚洲
湖南省,湘西自治州,2020-02-22,8,0.0,8,0,中国,亚洲
湖南省,张家界,2020-02-22,5,0.0,5,0,中国,亚洲
海南省,儋州,2020-02-22,15,0.0,12,0,中国,亚洲
海南省,琼海,2020-02-22,6,0.0,4,1,中国,亚洲
海南省,澄迈,2020-02-22,9,0.0,5,1,中国,亚洲
海南省,陵水,2020-02-22,4,0.0,1,0,中国,亚洲
海南省,临高,2020-02-22,6,0.0,4,0,中国,亚洲
海南省,保亭,2020-02-22,3,0.0,1,0,中国,亚洲
海南省,待明确地区,2020-02-22,0,0.0,6,0,中国,亚洲
海南省,东方,2020-02-22,3,0.0,2,0,中国,亚洲
海南省,定安,2020-02-22,3,0.0,2,1,中国,亚洲
海南省,文昌,2020-02-22,3,0.0,3,0,中国,亚洲
海南省,乐东,2020-02-22,2,0.0,2,0,中国,亚洲
海南省,琼中,2020-02-22,1,0.0,1,0,中国,亚洲
海南省,昌江,2020-02-22,7,0.0,2,0,中国,亚洲
海南省,万宁,2020-02-22,13,0.0,9,0,中国,亚洲
海南省,海口,2020-02-22,39,0.0,20,0,中国,亚洲
海南省,三亚,2020-02-22,54,0.0,30,1,中国,亚洲
陕西省,汉中,2020-02-22,26,0.0,10,0,中国,亚洲
陕西省,西安,2020-02-22,120,0.0,72,1,中国,亚洲
陕西省,铜川,2020-02-22,8,0.0,6,0,中国,亚洲
陕西省,渭南,2020-02-22,15,0.0,4,0,中国,亚洲
陕西省,安康,2020-02-22,26,0.0,16,0,中国,亚洲
陕西省,咸阳,2020-02-22,17,0.0,14,0,中国,亚洲
陕西省,商洛,2020-02-22,7,0.0,4,0,中国,亚洲
陕西省,宝鸡,2020-02-22,13,0.0,11,0,中国,亚洲
陕西省,杨凌,2020-02-22,1,0.0,0,0,中国,亚洲
陕西省,延安,2020-02-22,8,0.0,8,0,中国,亚洲
陕西省,榆林,2020-02-22,3,0.0,3,0,中国,亚洲
陕西省,韩城,2020-02-22,1,0.0,1,0,中国,亚洲
山东省,日照,2020-02-22,16,0.0,9,0,中国,亚洲
山东省,菏泽,2020-02-22,18,0.0,15,0,中国,亚洲
山东省,滨州,2020-02-22,15,0.0,11,0,中国,亚洲
山东省,临沂,2020-02-22,49,0.0,44,0,中国,亚洲
山东省,泰安,2020-02-22,35,0.0,19,1,中国,亚洲
山东省,枣庄,2020-02-22,24,0.0,14,0,中国,亚洲
山东省,淄博,2020-02-22,30,0.0,14,0,中国,亚洲
山东省,聊城,2020-02-22,38,0.0,22,0,中国,亚洲
山东省,济宁,2020-02-22,253,0.0,30,0,中国,亚洲
山东省,烟台,2020-02-22,47,0.0,18,0,中国,亚洲
山东省,潍坊,2020-02-22,44,0.0,17,0,中国,亚洲
山东省,济南,2020-02-22,47,0.0,22,0,中国,亚洲
山东省,青岛,2020-02-22,59,0.0,34,1,中国,亚洲
山东省,德州,2020-02-22,37,0.0,12,2,中国,亚洲
山东省,威海,2020-02-22,38,0.0,21,0,中国,亚洲
山西省,晋城,2020-02-22,10,0.0,5,0,中国,亚洲
山西省,吕梁,2020-02-22,6,0.0,6,0,中国,亚洲
山西省,长治,2020-02-22,8,0.0,3,0,中国,亚洲
山西省,晋中,2020-02-22,36,0.0,21,0,中国,亚洲
山西省,太原,2020-02-22,20,0.0,12,0,中国,亚洲
山西省,临汾,2020-02-22,2,0.0,1,0,中国,亚洲
山西省,大同,2020-02-22,12,0.0,6,0,中国,亚洲
山西省,朔州,2020-02-22,8,0.0,3,0,中国,亚洲
山西省,运城,2020-02-22,19,0.0,16,0,中国,亚洲
山西省,忻州,2020-02-22,7,0.0,4,0,中国,亚洲
山西省,阳泉,2020-02-22,4,0.0,2,0,中国,亚洲
江苏省,常州,2020-02-22,51,0.0,36,0,中国,亚洲
江苏省,徐州,2020-02-22,79,0.0,63,0,中国,亚洲
江苏省,无锡,2020-02-22,55,0.0,37,0,中国,亚洲
江苏省,连云港,2020-02-22,48,0.0,22,0,中国,亚洲
江苏省,淮安,2020-02-22,66,0.0,37,0,中国,亚洲
江苏省,南京,2020-02-22,93,0.0,52,0,中国,亚洲
江苏省,泰州,2020-02-22,37,0.0,25,0,中国,亚洲
江苏省,南通,2020-02-22,40,0.0,28,0,中国,亚洲
江苏省,镇江,2020-02-22,12,0.0,9,0,中国,亚洲
江苏省,扬州,2020-02-22,23,0.0,15,0,中国,亚洲
江苏省,盐城,2020-02-22,27,0.0,20,0,中国,亚洲
江苏省,宿迁,2020-02-22,13,0.0,8,0,中国,亚洲
江苏省,苏州,2020-02-22,87,0.0,49,0,中国,亚洲
安徽省,铜陵,2020-02-22,29,0.0,13,0,中国,亚洲
安徽省,滁州,2020-02-22,13,0.0,8,0,中国,亚洲
安徽省,池州,2020-02-22,17,0.0,10,0,中国,亚洲
安徽省,芜湖,2020-02-22,33,0.0,25,0,中国,亚洲
安徽省,淮北,2020-02-22,27,0.0,15,0,中国,亚洲
安徽省,淮南,2020-02-22,27,0.0,14,0,中国,亚洲
安徽省,宿州,2020-02-22,41,0.0,26,0,中国,亚洲
安徽省,马鞍山,2020-02-22,38,0.0,19,0,中国,亚洲
安徽省,宣城,2020-02-22,6,0.0,4,0,中国,亚洲
安徽省,安庆,2020-02-22,83,0.0,61,0,中国,亚洲
安徽省,六安,2020-02-22,69,0.0,39,0,中国,亚洲
安徽省,亳州,2020-02-22,108,0.0,73,0,中国,亚洲
安徽省,阜阳,2020-02-22,155,0.0,99,0,中国,亚洲
安徽省,蚌埠,2020-02-22,160,0.0,81,5,中国,亚洲
安徽省,黄山,2020-02-22,9,0.0,6,0,中国,亚洲
安徽省,合肥,2020-02-22,174,0.0,104,1,中国,亚洲
上海市,闵行区,2020-02-22,19,0.0,15,0,中国,亚洲
上海市,待明确地区,2020-02-22,0,0.0,16,2,中国,亚洲
上海市,金山区,2020-02-22,3,0.0,2,0,中国,亚洲
上海市,崇明区,2020-02-22,4,0.0,2,0,中国,亚洲
上海市,虹口区,2020-02-22,7,0.0,5,0,中国,亚洲
上海市,黄浦区,2020-02-22,6,0.0,3,0,中国,亚洲
上海市,长宁区,2020-02-22,13,0.0,10,0,中国,亚洲
上海市,普陀区,2020-02-22,11,0.0,7,0,中国,亚洲
上海市,青浦区,2020-02-22,5,0.0,5,0,中国,亚洲
上海市,杨浦区,2020-02-22,9,0.0,4,0,中国,亚洲
上海市,徐汇区,2020-02-22,18,0.0,10,0,中国,亚洲
上海市,奉贤区,2020-02-22,9,0.0,3,0,中国,亚洲
上海市,浦东新区,2020-02-22,60,0.0,42,0,中国,亚洲
上海市,宝山区,2020-02-22,21,0.0,10,0,中国,亚洲
上海市,外地来沪人员,2020-02-22,111,0.0,73,1,中国,亚洲
上海市,松江区,2020-02-22,14,0.0,7,0,中国,亚洲
上海市,静安区,2020-02-22,16,0.0,10,0,中国,亚洲
上海市,嘉定区,2020-02-22,9,0.0,3,0,中国,亚洲
山东省,待明确地区,2020-02-22,0,0.0,6,0,中国,亚洲
江西省,抚州,2020-02-22,72,0.0,46,0,中国,亚洲
江西省,待明确地区,2020-02-22,0,0.0,11,0,中国,亚洲
江西省,赣江新区,2020-02-22,1,0.0,0,0,中国,亚洲
江西省,景德镇,2020-02-22,6,0.0,3,0,中国,亚洲
江西省,吉安,2020-02-22,22,0.0,11,0,中国,亚洲
江西省,鹰潭,2020-02-22,18,0.0,4,0,中国,亚洲
江西省,萍乡,2020-02-22,33,0.0,11,0,中国,亚洲
江西省,赣州,2020-02-22,76,0.0,40,1,中国,亚洲
江西省,新余,2020-02-22,130,0.0,87,0,中国,亚洲
江西省,宜春,2020-02-22,106,0.0,58,0,中国,亚洲
江西省,上饶,2020-02-22,123,0.0,75,0,中国,亚洲
江西省,南昌,2020-02-22,229,0.0,162,0,中国,亚洲
江西省,九江,2020-02-22,118,0.0,47,0,中国,亚洲
广西壮族自治区,梧州,2020-02-22,5,0.0,5,0,中国,亚洲
广西壮族自治区,百色,2020-02-22,3,0.0,2,0,中国,亚洲
广西壮族自治区,北海,2020-02-22,44,0.0,14,1,中国,亚洲
广西壮族自治区,来宾,2020-02-22,11,0.0,0,0,中国,亚洲
广西壮族自治区,南宁,2020-02-22,55,0.0,28,0,中国,亚洲
广西壮族自治区,贺州,2020-02-22,4,0.0,2,0,中国,亚洲
广西壮族自治区,贵港,2020-02-22,8,0.0,3,0,中国,亚洲
广西壮族自治区,玉林,2020-02-22,11,0.0,6,0,中国,亚洲
广西壮族自治区,钦州,2020-02-22,8,0.0,6,0,中国,亚洲
广西壮族自治区,防城港,2020-02-22,19,0.0,6,0,中国,亚洲
广西壮族自治区,柳州,2020-02-22,24,0.0,11,0,中国,亚洲
广西壮族自治区,桂林,2020-02-22,32,0.0,17,0,中国,亚洲
广西壮族自治区,河池,2020-02-22,25,0.0,4,1,中国,亚洲
新加坡,,2020-02-22,85,0.0,37,0,新加坡,亚洲
泰国,,2020-02-22,35,0.0,17,0,泰国,亚洲
德国,,2020-02-22,16,0.0,7,0,德国,欧洲
越南,,2020-02-22,16,0.0,14,0,越南,亚洲
云南省,临沧,2020-02-22,1,0.0,1,0,中国,亚洲
钻石公主号邮轮,,2020-02-22,634,0.0,0,2,钻石公主号邮轮,其他
云南省,玉溪,2020-02-22,14,0.0,9,1,中国,亚洲
云南省,楚雄州,2020-02-22,4,0.0,4,0,中国,亚洲
云南省,昆明,2020-02-22,53,0.0,32,0,中国,亚洲
云南省,普洱,2020-02-22,4,0.0,4,0,中国,亚洲
云南省,西双版纳,2020-02-22,15,0.0,9,1,中国,亚洲
云南省,曲靖,2020-02-22,13,0.0,8,0,中国,亚洲
云南省,红河州,2020-02-22,9,0.0,4,0,中国,亚洲
云南省,昭通,2020-02-22,25,0.0,10,0,中国,亚洲
云南省,保山,2020-02-22,9,0.0,5,0,中国,亚洲
云南省,德宏州,2020-02-22,5,0.0,2,0,中国,亚洲
云南省,大理州,2020-02-22,13,0.0,11,0,中国,亚洲
云南省,文山州,2020-02-22,2,0.0,1,0,中国,亚洲
云南省,丽江,2020-02-22,7,0.0,7,0,中国,亚洲
陕西省,待明确地区,2020-02-22,0,0.0,6,0,中国,亚洲
辽宁省,鞍山,2020-02-22,4,0.0,0,0,中国,亚洲
辽宁省,营口,2020-02-22,1,0.0,1,0,中国,亚洲
辽宁省,辽阳,2020-02-22,3,0.0,3,0,中国,亚洲
辽宁省,本溪,2020-02-22,3,0.0,3,0,中国,亚洲
辽宁省,丹东,2020-02-22,7,0.0,6,0,中国,亚洲
辽宁省,朝阳,2020-02-22,6,0.0,3,0,中国,亚洲
辽宁省,阜新,2020-02-22,8,0.0,3,0,中国,亚洲
辽宁省,锦州,2020-02-22,12,0.0,8,0,中国,亚洲
辽宁省,盘锦,2020-02-22,11,0.0,5,0,中国,亚洲
辽宁省,葫芦岛,2020-02-22,12,0.0,5,1,中国,亚洲
辽宁省,沈阳,2020-02-22,28,0.0,19,0,中国,亚洲
辽宁省,大连,2020-02-22,19,0.0,9,0,中国,亚洲
辽宁省,铁岭,2020-02-22,7,0.0,1,0,中国,亚洲
北京市,朝阳区,2020-02-22,60,0.0,0,0,中国,亚洲
北京市,丰台区,2020-02-22,41,0.0,3,0,中国,亚洲
北京市,大兴区,2020-02-22,39,0.0,2,0,中国,亚洲
北京市,昌平区,2020-02-22,29,0.0,0,0,中国,亚洲
